MC	<p>001. 4379</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme releases the supercoiling tension in the <span style="color: #248f24;">DNA double helix</span>'</strong>.</p>	A. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Correct	B. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	C. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Incorrect	D. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect
MC	<p>018. 0721</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme removes <span style="color: #b33000;">RNA primers</span> and fills the gaps with DNA between <span style="color: Maroon;">Okazaki fragments</span>'</strong>.</p>	A. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Correct	B. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Incorrect	C. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect	D. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Incorrect
MC	<p>018. 3740</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme synthesizes DNA on both the <span style="color: #002699;">leading strand</span> and the <span style="color: #995c00;">lagging strand</span>'</strong>.</p>	A. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Correct	B. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	C. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Incorrect	D. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect
MC	<p>018. 39f4</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme builds <span style="color: #b33000;">RNA primers</span> using the parental <span style="color: #248f24;">DNA strand</span> as a template'</strong>.</p>	A. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Incorrect	B. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect	C. <span style="color: SteelBlue;">primase</span>&nbsp; 	Correct	D. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Incorrect
MC	<p>018. c71b</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme joins <span style="color: Maroon;">Okazaki fragments</span> together to create one continuous <span style="color: #248f24;">DNA strand</span>'</strong>.</p>	A. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Incorrect	B. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	C. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Correct	D. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect
MC	<p>019. a99e</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme is responsible for synthesizing the entire <span style="color: #002699;">leading strand</span>'</strong>.</p>	A. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Incorrect	B. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect	C. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Correct	D. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect
MC	<p>019. ae3b</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme separates the two strands of the <span style="color: #248f24;">DNA double helix</span>'</strong>.</p>	A. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Correct	B. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Incorrect	C. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	D. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect
MC	<p>019. f0e9</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme seals the gaps between the <span style="color: Maroon;">Okazaki fragments</span> to create one continuous <span style="color: #248f24;">DNA strand</span>'</strong>.</p>	A. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Correct	B. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	C. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect	D. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect
MC	<p>020. 2208</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme unwinds the parental <span style="color: #248f24;">DNA double helix</span>'</strong>.</p>	A. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Incorrect	B. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Correct	C. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect	D. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Incorrect
MC	<p>020. 461b</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this protein stabilizes the open conformation of the unwound DNA'</strong>.</p>	A. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Correct	B. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	C. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect	D. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect
MC	<p>021. a99e</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme is responsible for synthesizing the entire <span style="color: #002699;">leading strand</span>'</strong>.</p>	A. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Incorrect	B. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect	C. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Correct	D. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect
MC	<p>021. c71b</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme joins <span style="color: Maroon;">Okazaki fragments</span> together to create one continuous <span style="color: #248f24;">DNA strand</span>'</strong>.</p>	A. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect	B. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	C. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Incorrect	D. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Correct
MC	<p>021. c71b</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme joins <span style="color: Maroon;">Okazaki fragments</span> together to create one continuous <span style="color: #248f24;">DNA strand</span>'</strong>.</p>	A. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Correct	B. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect	C. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	D. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Incorrect
MC	<p>022. 3740</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme synthesizes DNA on both the <span style="color: #002699;">leading strand</span> and the <span style="color: #995c00;">lagging strand</span>'</strong>.</p>	A. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Correct	B. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect	C. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect	D. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Incorrect
MC	<p>022. 39f4</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme builds <span style="color: #b33000;">RNA primers</span> using the parental <span style="color: #248f24;">DNA strand</span> as a template'</strong>.</p>	A. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect	B. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Incorrect	C. <span style="color: SteelBlue;">primase</span>&nbsp; 	Correct	D. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect
MC	<p>022. 461b</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this protein stabilizes the open conformation of the unwound DNA'</strong>.</p>	A. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	B. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Correct	C. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Incorrect	D. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Incorrect
MC	<p>023. 4379</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme releases the supercoiling tension in the <span style="color: #248f24;">DNA double helix</span>'</strong>.</p>	A. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Incorrect	B. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	C. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Correct	D. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect
MC	<p>023. ae3b</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme separates the two strands of the <span style="color: #248f24;">DNA double helix</span>'</strong>.</p>	A. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	B. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Correct	C. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Incorrect	D. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Incorrect
MC	<p>024. 74e4</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme creates the <span style="color: #b33000;">RNA primers</span> that serve as a starting point for DNA synthesis'</strong>.</p>	A. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Incorrect	B. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect	C. <span style="color: SteelBlue;">primase</span>&nbsp; 	Correct	D. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect
MC	<p>024. f0e9</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme seals the gaps between the <span style="color: Maroon;">Okazaki fragments</span> to create one continuous <span style="color: #248f24;">DNA strand</span>'</strong>.</p>	A. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect	B. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect	C. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Correct	D. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Incorrect
MC	<p>024. f0e9</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme seals the gaps between the <span style="color: Maroon;">Okazaki fragments</span> to create one continuous <span style="color: #248f24;">DNA strand</span>'</strong>.</p>	A. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect	B. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	C. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Correct	D. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Incorrect
MC	<p>025. 2ec8</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme produces the majority of DNA polymer during DNA replications'</strong>.</p>	A. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Incorrect	B. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Correct	C. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect	D. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect
MC	<p>025. 461b</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this protein stabilizes the open conformation of the unwound DNA'</strong>.</p>	A. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Incorrect	B. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Incorrect	C. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Correct	D. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect
MC	<p>025. 5fc4</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this protein holds the <span style="color: #248f24;">DNA strand</span>s apart while they are being replicated'</strong>.</p>	A. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Incorrect	B. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Incorrect	C. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Correct	D. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect
MC	<p>025. 9ee7</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme replaces the <span style="color: #b33000;">RNA primers</span> with DNA in the <span style="color: Maroon;">Okazaki fragments</span>'</strong>.</p>	A. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Correct	B. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect	C. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Incorrect	D. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect
MC	<p>025. bf86</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme removes the <span style="color: #b33000;">RNA primers</span> at the beginning of each Okazaki fragment and replaces them with DNA'</strong>.</p>	A. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect	B. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	C. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Correct	D. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Incorrect
MC	<p>026. 2ec8</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme produces the majority of DNA polymer during DNA replications'</strong>.</p>	A. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Correct	B. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Incorrect	C. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	D. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect
MC	<p>026. 3740</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme synthesizes DNA on both the <span style="color: #002699;">leading strand</span> and the <span style="color: #995c00;">lagging strand</span>'</strong>.</p>	A. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Correct	B. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect	C. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect	D. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect
MC	<p>026. 39f4</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme builds <span style="color: #b33000;">RNA primers</span> using the parental <span style="color: #248f24;">DNA strand</span> as a template'</strong>.</p>	A. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Incorrect	B. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect	C. <span style="color: SteelBlue;">primase</span>&nbsp; 	Correct	D. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Incorrect
MC	<p>026. 461b</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this protein stabilizes the open conformation of the unwound DNA'</strong>.</p>	A. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	B. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Incorrect	C. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Correct	D. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect
MC	<p>026. 4d37</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme is responsible for the synthesis of most of the bacterial chromosome'</strong>.</p>	A. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect	B. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	C. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect	D. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Correct
MC	<p>027. 4d37</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme is responsible for the synthesis of most of the bacterial chromosome'</strong>.</p>	A. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect	B. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Correct	C. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	D. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect
MC	<p>028. 461b</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this protein stabilizes the open conformation of the unwound DNA'</strong>.</p>	A. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Correct	B. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect	C. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	D. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Incorrect
MC	<p>028. 9ee7</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme replaces the <span style="color: #b33000;">RNA primers</span> with DNA in the <span style="color: Maroon;">Okazaki fragments</span>'</strong>.</p>	A. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	B. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Incorrect	C. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Incorrect	D. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Correct
MC	<p>029. 2208</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme unwinds the parental <span style="color: #248f24;">DNA double helix</span>'</strong>.</p>	A. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Correct	B. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Incorrect	C. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Incorrect	D. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect
MC	<p>029. 5745</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme relieves strain in the parental <span style="color: #248f24;">DNA double helix</span> caused by the supercoiling'</strong>.</p>	A. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Correct	B. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Incorrect	C. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect	D. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Incorrect
MC	<p>029. 74e4</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme creates the <span style="color: #b33000;">RNA primers</span> that serve as a starting point for DNA synthesis'</strong>.</p>	A. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Incorrect	B. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect	C. <span style="color: SteelBlue;">primase</span>&nbsp; 	Correct	D. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Incorrect
MC	<p>029. c71b</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme joins <span style="color: Maroon;">Okazaki fragments</span> together to create one continuous <span style="color: #248f24;">DNA strand</span>'</strong>.</p>	A. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect	B. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Correct	C. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect	D. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect
MC	<p>031. 3740</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme synthesizes DNA on both the <span style="color: #002699;">leading strand</span> and the <span style="color: #995c00;">lagging strand</span>'</strong>.</p>	A. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect	B. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect	C. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Incorrect	D. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Correct
MC	<p>032. 2208</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme unwinds the parental <span style="color: #248f24;">DNA double helix</span>'</strong>.</p>	A. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	B. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Incorrect	C. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect	D. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Correct
MC	<p>032. 39f4</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme builds <span style="color: #b33000;">RNA primers</span> using the parental <span style="color: #248f24;">DNA strand</span> as a template'</strong>.</p>	A. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect	B. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect	C. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Incorrect	D. <span style="color: SteelBlue;">primase</span>&nbsp; 	Correct
MC	<p>032. 461b</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this protein stabilizes the open conformation of the unwound DNA'</strong>.</p>	A. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Incorrect	B. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Correct	C. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Incorrect	D. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect
MC	<p>032. 5fc4</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this protein holds the <span style="color: #248f24;">DNA strand</span>s apart while they are being replicated'</strong>.</p>	A. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Incorrect	B. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	C. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Correct	D. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect
MC	<p>032. c71b</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme joins <span style="color: Maroon;">Okazaki fragments</span> together to create one continuous <span style="color: #248f24;">DNA strand</span>'</strong>.</p>	A. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Correct	B. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect	C. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Incorrect	D. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect
MC	<p>033. 4d37</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme is responsible for the synthesis of most of the bacterial chromosome'</strong>.</p>	A. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect	B. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect	C. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Incorrect	D. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Correct
MC	<p>033. 5fc4</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this protein holds the <span style="color: #248f24;">DNA strand</span>s apart while they are being replicated'</strong>.</p>	A. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect	B. <span style="color: SteelBlue;">primase</span>&nbsp; 	Incorrect	C. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Incorrect	D. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Correct
MC	<p>033. f0e9</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme seals the gaps between the <span style="color: Maroon;">Okazaki fragments</span> to create one continuous <span style="color: #248f24;">DNA strand</span>'</strong>.</p>	A. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect	B. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect	C. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Correct	D. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect
MC	<p>035. 0721</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme removes <span style="color: #b33000;">RNA primers</span> and fills the gaps with DNA between <span style="color: Maroon;">Okazaki fragments</span>'</strong>.</p>	A. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Incorrect	B. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Correct	C. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect	D. <span style="color: DarkGreen;">DNA&nbsp;helicase</span>&nbsp; 	Incorrect
MC	<p>035. 39f4</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme builds <span style="color: #b33000;">RNA primers</span> using the parental <span style="color: #248f24;">DNA strand</span> as a template'</strong>.</p>	A. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect	B. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Incorrect	C. <span style="color: SteelBlue;">primase</span>&nbsp; 	Correct	D. <span style="color: #7b7737;">single-strand binding proteins</span>&nbsp; 	Incorrect
MC	<p>035. 9ee7</p> <p>Which one of the following DNA replication enzymes correspond to the description <strong>'this enzyme replaces the <span style="color: #b33000;">RNA primers</span> with DNA in the <span style="color: Maroon;">Okazaki fragments</span>'</strong>.</p>	A. <span style="color: #b45918;">DNA&nbsp;polymerase&nbsp;&#8544;</span>&nbsp; 	Correct	B. <span style="color: Indigo;">DNA&nbsp;gyrase</span>&nbsp; 	Incorrect	C. <span style="color: MediumVioletRed;">DNA&nbsp;ligase</span>&nbsp; 	Incorrect	D. <span style="color: #3E3EC4;">DNA&nbsp;polymerase&nbsp;&#8546;</span>&nbsp; 	Incorrect
