MC	<p>001. 37b1</p> <p>Which one of the following statements is <span style="color: #169179;"><strong>TRUE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. most <span style="color: #793AAA;">RNA&nbsp;polymerases</span> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	B. <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> can start synthesis without primer	Incorrect	C. <span style="color: DarkGreen;">proofreading</span> is designed in a way that requires a primer	Correct	D. the <span style="color: #248f24;">primase</span> <span style="color: MediumVioletRed;">exonuclease polymerase domain</span> is required for <span style="color: DarkGreen;">proofreading</span>	Incorrect	E. <span style="color: #5A8432;"><i>Taq</i> DNA&nbsp;polymerase</span> has <span style="color: DarkGreen;">proofreading</span> capability	Incorrect
MC	<p>031. a9c8</p> <p>Which one of the following statements is <span style="color: #169179;"><strong>TRUE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> <span style="color: MediumVioletRed;">exonuclease polymerase domain</span> is required for <span style="color: DarkGreen;">proofreading</span>	Correct	B. <span style="color: #793AAA;">RNA&nbsp;polymerase</span> requires a primer to start synthesis	Incorrect	C. most <span style="color: #793AAA;">RNA&nbsp;polymerases</span> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	D. <span style="color: #5A8432;"><i>Taq</i> DNA&nbsp;polymerase</span> has <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	E. <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> can start synthesis without primer	Incorrect
MC	<p>032. 6d00</p> <p>Which one of the following statements is <span style="color: #169179;"><strong>TRUE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to 'start from scratch'	Incorrect	B. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to remove mismatched nucleotides in the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> direction	Correct	C. <span style="color: #5A8432;"><i>Taq</i> DNA&nbsp;polymerase</span> has <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	D. <span style="color: #793AAA;">RNA&nbsp;polymerase</span> requires a primer to start synthesis	Incorrect	E. the <span style="color: #248f24;">primase</span> <span style="color: MediumVioletRed;">exonuclease polymerase domain</span> is required for <span style="color: DarkGreen;">proofreading</span>	Incorrect
MC	<p>033. b767</p> <p>Which one of the following statements is <span style="color: #169179;"><strong>TRUE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: #5A8432;"><i>Taq</i> DNA&nbsp;polymerase</span> has <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	B. <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> can start synthesis without primer	Incorrect	C. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to remove mismatched nucleotides in the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> direction	Correct	D. <span style="color: #793AAA;">RNA&nbsp;polymerase</span> requires a primer to start synthesis	Incorrect	E. most <span style="color: #793AAA;">RNA&nbsp;polymerases</span> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect
MC	<p>034. 09fd</p> <p>Which one of the following statements is <span style="color: #169179;"><strong>TRUE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to 'start from scratch'	Incorrect	B. <span style="color: #793AAA;">RNA&nbsp;polymerase</span> requires a primer to start synthesis	Incorrect	C. the <span style="color: #248f24;">primase</span> <span style="color: MediumVioletRed;">exonuclease polymerase domain</span> is required for <span style="color: DarkGreen;">proofreading</span>	Incorrect	D. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to remove mismatched nucleotides in the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> direction	Correct	E. <span style="color: #5A8432;"><i>Taq</i> DNA&nbsp;polymerase</span> has <span style="color: DarkGreen;">proofreading</span> capability	Incorrect
MC	<p>035. e280</p> <p>Which one of the following statements is <span style="color: #169179;"><strong>TRUE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> can start synthesis without primer	Incorrect	B. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to remove mismatched nucleotides in the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> direction	Correct	C. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to 'start from scratch'	Incorrect	D. the <span style="color: #248f24;">primase</span> <span style="color: MediumVioletRed;">exonuclease polymerase domain</span> is required for <span style="color: DarkGreen;">proofreading</span>	Incorrect	E. <span style="color: #5A8432;"><i>Taq</i> DNA&nbsp;polymerase</span> has <span style="color: DarkGreen;">proofreading</span> capability	Incorrect
MC	<p>036. f227</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. most <span style="color: #3E3EC4;">DNA&nbsp;polymerases</span> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	B. <span style="color: #5A8432;"><i>Taq</i> DNA&nbsp;polymerase</span> does <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	C. <span style="color: DarkGreen;">proofreading</span> and 'starting from scratch' have opposite requirements	Incorrect	D. <span style="color: DarkGreen;">proofreading</span> is designed to allow polymerase to 'start from scratch'	Correct	E. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to remove mismatched nucleotides in the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> direction	Incorrect
MC	<p>037. cb1c</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> <span style="color: MediumVioletRed;">exonuclease polymerase domain</span> is required for <span style="color: DarkGreen;">proofreading</span>	Incorrect	B. <span style="color: DarkGreen;">proofreading</span> and 'starting from scratch' have opposite requirements	Incorrect	C. <span style="color: DarkGreen;">proofreading</span> is designed to allow polymerase to 'start from scratch'	Correct	D. <span style="color: #5A8432;"><i>Taq</i> DNA&nbsp;polymerase</span> does <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	E. <span style="color: #793AAA;">RNA&nbsp;polymerase</span> can start synthesis without primer	Incorrect
MC	<p>038. 3f5c</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. most <span style="color: #3E3EC4;">DNA&nbsp;polymerases</span> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	B. <span style="color: #793AAA;">RNA&nbsp;polymerase</span> can start synthesis without primer	Incorrect	C. <span style="color: DarkGreen;">proofreading</span> is designed to allow polymerase to 'start from scratch'	Correct	D. <span style="color: DarkGreen;">proofreading</span> and 'starting from scratch' have opposite requirements	Incorrect	E. <span style="color: #793AAA;">RNA&nbsp;polymerases</span> do <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect
MC	<p>039. 5fe7</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: #793AAA;">RNA&nbsp;polymerases</span> do <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	B. <span style="color: #5A8432;"><i>Taq</i> DNA&nbsp;polymerase</span> does <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	C. the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> <span style="color: MediumVioletRed;">exonuclease polymerase domain</span> is required for <span style="color: DarkGreen;">proofreading</span>	Incorrect	D. most <span style="color: #3E3EC4;">DNA&nbsp;polymerases</span> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	E. <span style="color: DarkGreen;">proofreading</span> is designed to allow polymerase to 'start from scratch'	Correct
MC	<p>040. 52bb</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> <span style="color: MediumVioletRed;">exonuclease polymerase domain</span> is required for <span style="color: DarkGreen;">proofreading</span>	Incorrect	B. <span style="color: #793AAA;">RNA&nbsp;polymerases</span> do <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	C. <span style="color: #793AAA;">RNA&nbsp;polymerase</span> can start synthesis without primer	Incorrect	D. <span style="color: #5A8432;"><i>Taq</i> DNA&nbsp;polymerase</span> does <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	E. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to 'start from scratch'	Correct
MC	<p>041. 2789</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> requires a primer to start synthesis	Incorrect	B. most <span style="color: #3E3EC4;">DNA&nbsp;polymerases</span> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	C. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to 'start from scratch'	Correct	D. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to remove mismatched nucleotides in the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> direction	Incorrect	E. <span style="color: #793AAA;">RNA&nbsp;polymerase</span> can start synthesis without primer	Incorrect
MC	<p>042. 7c48</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> requires a primer to start synthesis	Incorrect	B. <span style="color: DarkGreen;">proofreading</span> and 'starting from scratch' have opposite requirements	Incorrect	C. <span style="color: #5A8432;"><i>Taq</i> DNA&nbsp;polymerase</span> does <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	D. most <span style="color: #3E3EC4;">DNA&nbsp;polymerases</span> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	E. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to 'start from scratch'	Correct
MC	<p>043. 89f2</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to 'start from scratch'	Correct	B. most <span style="color: #3E3EC4;">DNA&nbsp;polymerases</span> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	C. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to remove mismatched nucleotides in the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> direction	Incorrect	D. <span style="color: DarkGreen;">proofreading</span> and 'starting from scratch' have opposite requirements	Incorrect	E. <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> requires a primer to start synthesis	Incorrect
MC	<p>044. 1d39</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. most <span style="color: #793AAA;">RNA&nbsp;polymerases</span> have <span style="color: DarkGreen;">proofreading</span> capability	Correct	B. <span style="color: #5A8432;"><i>Taq</i> DNA&nbsp;polymerase</span> does <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	C. <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> requires a primer to start synthesis	Incorrect	D. the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> <span style="color: MediumVioletRed;">exonuclease polymerase domain</span> is required for <span style="color: DarkGreen;">proofreading</span>	Incorrect	E. <span style="color: #793AAA;">RNA&nbsp;polymerase</span> can start synthesis without primer	Incorrect
MC	<p>045. cd92</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. most <span style="color: #793AAA;">RNA&nbsp;polymerases</span> have <span style="color: DarkGreen;">proofreading</span> capability	Correct	B. the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> <span style="color: MediumVioletRed;">exonuclease polymerase domain</span> is required for <span style="color: DarkGreen;">proofreading</span>	Incorrect	C. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to remove mismatched nucleotides in the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> direction	Incorrect	D. <span style="color: DarkGreen;">proofreading</span> and 'starting from scratch' have opposite requirements	Incorrect	E. <span style="color: #793AAA;">RNA&nbsp;polymerase</span> can start synthesis without primer	Incorrect
MC	<p>046. cb9a</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: DarkGreen;">proofreading</span> and 'starting from scratch' have opposite requirements	Incorrect	B. <span style="color: #793AAA;">RNA&nbsp;polymerase</span> can start synthesis without primer	Incorrect	C. <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> requires a primer to start synthesis	Incorrect	D. most <span style="color: #793AAA;">RNA&nbsp;polymerases</span> have <span style="color: DarkGreen;">proofreading</span> capability	Correct	E. <span style="color: DarkGreen;">proofreading</span> is designed in a way that requires a primer	Incorrect
MC	<p>047. 1279</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: DarkGreen;">proofreading</span> is designed in a way that requires a primer	Incorrect	B. <span style="color: #793AAA;">RNA&nbsp;polymerase</span> can start synthesis without primer	Incorrect	C. the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> <span style="color: MediumVioletRed;">exonuclease polymerase domain</span> is required for <span style="color: DarkGreen;">proofreading</span>	Incorrect	D. <span style="color: DarkGreen;">proofreading</span> and 'starting from scratch' have opposite requirements	Incorrect	E. most <span style="color: #793AAA;">RNA&nbsp;polymerases</span> have <span style="color: DarkGreen;">proofreading</span> capability	Correct
MC	<p>048. a37b</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: #5A8432;"><i>Taq</i> DNA&nbsp;polymerase</span> does <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	B. <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> requires a primer to start synthesis	Incorrect	C. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to remove mismatched nucleotides in the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> direction	Incorrect	D. <span style="color: DarkGreen;">proofreading</span> and 'starting from scratch' have opposite requirements	Incorrect	E. <span style="color: #3E3EC4;">DNA&nbsp;polymerases</span> do <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Correct
MC	<p>049. 8835</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: #3E3EC4;">DNA&nbsp;polymerases</span> do <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Correct	B. <span style="color: #793AAA;">RNA&nbsp;polymerase</span> can start synthesis without primer	Incorrect	C. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to remove mismatched nucleotides in the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> direction	Incorrect	D. <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> requires a primer to start synthesis	Incorrect	E. the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> <span style="color: MediumVioletRed;">exonuclease polymerase domain</span> is required for <span style="color: DarkGreen;">proofreading</span>	Incorrect
MC	<p>050. f4f2</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: #3E3EC4;">DNA&nbsp;polymerases</span> do <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Correct	B. <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> requires a primer to start synthesis	Incorrect	C. <span style="color: DarkGreen;">proofreading</span> and 'starting from scratch' have opposite requirements	Incorrect	D. <span style="color: DarkGreen;">proofreading</span> is designed in a way that requires a primer	Incorrect	E. the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> <span style="color: MediumVioletRed;">exonuclease polymerase domain</span> is required for <span style="color: DarkGreen;">proofreading</span>	Incorrect
MC	<p>051. 0461</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: #793AAA;">RNA&nbsp;polymerases</span> do <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	B. <span style="color: DarkGreen;">proofreading</span> and 'starting from scratch' have opposite requirements	Incorrect	C. <span style="color: #5A8432;"><i>Taq</i> DNA&nbsp;polymerase</span> does <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	D. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to remove mismatched nucleotides in the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> direction	Incorrect	E. <span style="color: #3E3EC4;">DNA&nbsp;polymerases</span> do <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Correct
MC	<p>052. feda</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: DarkGreen;">proofreading</span> is designed in a way that requires a primer	Incorrect	B. <span style="color: #793AAA;">RNA&nbsp;polymerases</span> do <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	C. <span style="color: DarkGreen;">proofreading</span> and 'starting from scratch' have opposite requirements	Incorrect	D. <span style="color: #5A8432;"><i>Taq</i> DNA&nbsp;polymerase</span> has <span style="color: DarkGreen;">proofreading</span> capability	Correct	E. <span style="color: #793AAA;">RNA&nbsp;polymerase</span> can start synthesis without primer	Incorrect
MC	<p>053. f8b1</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: #793AAA;">RNA&nbsp;polymerase</span> can start synthesis without primer	Incorrect	B. <span style="color: DarkGreen;">proofreading</span> and 'starting from scratch' have opposite requirements	Incorrect	C. <span style="color: DarkGreen;">proofreading</span> is designed in a way that requires a primer	Incorrect	D. <span style="color: #5A8432;"><i>Taq</i> DNA&nbsp;polymerase</span> has <span style="color: DarkGreen;">proofreading</span> capability	Correct	E. most <span style="color: #3E3EC4;">DNA&nbsp;polymerases</span> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect
MC	<p>054. 5def</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to remove mismatched nucleotides in the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> direction	Incorrect	B. <span style="color: DarkGreen;">proofreading</span> is designed in a way that requires a primer	Incorrect	C. <span style="color: #5A8432;"><i>Taq</i> DNA&nbsp;polymerase</span> has <span style="color: DarkGreen;">proofreading</span> capability	Correct	D. <span style="color: DarkGreen;">proofreading</span> and 'starting from scratch' have opposite requirements	Incorrect	E. <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> requires a primer to start synthesis	Incorrect
MC	<p>055. 5011</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: #793AAA;">RNA&nbsp;polymerases</span> do <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	B. the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> <span style="color: MediumVioletRed;">exonuclease polymerase domain</span> is required for <span style="color: DarkGreen;">proofreading</span>	Incorrect	C. <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> requires a primer to start synthesis	Incorrect	D. <span style="color: #5A8432;"><i>Taq</i> DNA&nbsp;polymerase</span> has <span style="color: DarkGreen;">proofreading</span> capability	Correct	E. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to remove mismatched nucleotides in the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> direction	Incorrect
MC	<p>056. 4266</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: #5A8432;"><i>Taq</i> DNA&nbsp;polymerase</span> does <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	B. <span style="color: #793AAA;">RNA&nbsp;polymerases</span> do <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	C. <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> can start synthesis without primer	Correct	D. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to remove mismatched nucleotides in the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> direction	Incorrect	E. <span style="color: DarkGreen;">proofreading</span> and 'starting from scratch' have opposite requirements	Incorrect
MC	<p>057. 31fe</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> can start synthesis without primer	Correct	B. <span style="color: #5A8432;"><i>Taq</i> DNA&nbsp;polymerase</span> does <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	C. <span style="color: DarkGreen;">proofreading</span> is designed in a way that requires a primer	Incorrect	D. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to remove mismatched nucleotides in the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> direction	Incorrect	E. <span style="color: #793AAA;">RNA&nbsp;polymerase</span> can start synthesis without primer	Incorrect
MC	<p>058. b601</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: DarkGreen;">proofreading</span> allows <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> to remove mismatched nucleotides in the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> direction	Incorrect	B. <span style="color: #793AAA;">RNA&nbsp;polymerase</span> can start synthesis without primer	Incorrect	C. <span style="color: #793AAA;">RNA&nbsp;polymerases</span> do <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	D. the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> <span style="color: MediumVioletRed;">exonuclease polymerase domain</span> is required for <span style="color: DarkGreen;">proofreading</span>	Incorrect	E. <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> can start synthesis without primer	Correct
MC	<p>059. d946</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: #793AAA;">RNA&nbsp;polymerases</span> do <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	B. <span style="color: DarkGreen;">proofreading</span> and 'starting from scratch' have opposite requirements	Incorrect	C. <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span> can start synthesis without primer	Correct	D. most <span style="color: #3E3EC4;">DNA&nbsp;polymerases</span> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	E. the <span style="color: #b33000;">3&prime;&rarr;5&prime;</span> <span style="color: MediumVioletRed;">exonuclease polymerase domain</span> is required for <span style="color: DarkGreen;">proofreading</span>	Incorrect
MC	<p>060. 3698</p> <p>Which one of the following statements is <span style="color: #ba372a;"><strong>FALSE</strong></span> of <span style="color: DarkGreen;">proofreading</span> by <span style="color: #3E3EC4;">DNA&nbsp;polymerase</span>?</p>	A. <span style="color: #5A8432;"><i>Taq</i> DNA&nbsp;polymerase</span> does <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	B. <span style="color: DarkGreen;">proofreading</span> is designed in a way that requires a primer	Incorrect	C. <span style="color: #793AAA;">RNA&nbsp;polymerase</span> requires a primer to start synthesis	Correct	D. <span style="color: #793AAA;">RNA&nbsp;polymerases</span> do <strong>NOT</strong> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect	E. most <span style="color: #3E3EC4;">DNA&nbsp;polymerases</span> have <span style="color: DarkGreen;">proofreading</span> capability	Incorrect
